,Unnamed: 0,Name,所属日期,股票名称,股票代码,50周价格水平,当日涨幅,当月涨幅,调入状态,推荐家数,所属行业,市值,推荐机构,推荐逻辑,流通市值(亿元),date,ticker_1
1295,1295,202105金股.xlsx,2021/5/6,"华熙生物
科688363",科688363,0.763,-0.0671,-0.0928,近4个月首推,1,医药生物,小市值,国海证券,收入保持快速增长，护肤品表现强劲。2020年度公司实现收入26.33亿元，同比增长39.63%。功能性护肤品增速强劲，2020年实现收入13.46亿元，同比翻倍增长，增速达到112.19%，营收占比提升至51.13%。护肤品四大核心品牌润百颜/夸迪/米蓓尔/肌活收入分别为5.65/3.91/1.99/1.13亿元，其中夸迪收入同比增长高达513.29%，润百颜仍为公司护肤品的战略核心。透明质酸原料业务受疫情压制国际客户影响，同比略有下降7.55%；医疗终端业务实现营收5.76亿元，同比增长17.79%，皮肤类和骨科类产品分别同比增长9.7%和10.44%。 加大线上投入力度，品牌知名度显著提升。公司全力打造润百颜“全球透明质酸领导品牌”形象，通过分众传媒、KOL线上推广合作，充分利用天猫、抖音、小红书等公域流量，各品牌功能性护肤品天猫销售占比提升至50-80%，明星产品次抛原液销量同比增长169.35%；医美产品通过线上线下全域推广进一步提升品牌热度。2020年公司线上推广服务费共计4.93亿元，较2019年增长接近4倍，带动销售费用率同比大幅提升14.1个百分点。 注重研发，丰富产品性能，大力发展食品终端拓展业务边界。公司高度重视基础研究和应用基础研究，研发投入不断增加，2020年研发费用同比增长50.35%，占营收的比例达到5.36%。2021年中，公司预计将发布全新润致系列填充产品，积极开展中面部、唇部不同适应症产品的注册申报工作，致力于打造最全的透明质酸填充剂品类。2021年1月，国家卫健委公告透明质酸钠作为三种新食品原料之一，适用范围由原先的保健食品原料扩大至乳及乳制品，饮料类，酒类，可可制品、巧克力和巧克力制品（包括代可可脂巧克力及制品）以及糖果，冷冻饮品等，拓宽食品级透明质酸钠原料的使用范围。借此东风，公司正式推出食品终端品牌“黑零”，相继发布“水肌泉”透明质酸饮品、与wonderlab合作推出透明质酸钠夹心软糖，未来将逐步布局饮品、母婴等领域，不断完善个人消费品品类矩阵，打开业务边界。 首次覆盖，给予公司“增持”评级：我们看好公司在透明质酸全产业链上的完善布局，平台化战略使得公司得以在多个细分下游进行延伸拓展，打开成长空间。我们预计公司2021-2023年EPS分别为1.68、2.15和2.71元/股，对应当前股价PE分别为102.67、80.23和63.66倍。首次覆盖，给予公司“增持”评级。 风险提示：新技术代替风险；行业竞争加剧风险；销售费用率提升风险；新产品不达预期风险。,0.0,2021-05-06,A688363
1296,1296,202105金股.xlsx,2021/5/6,"京东方Ａ
SZ000725",SZ000725,0.8019,-0.0571,-0.0982,连续9个月推荐,4,电子,大市值,国海证券,面板价格持续上涨，公司业绩持续向好。受益于全球大尺寸面板供需关系改善，三季度以来各尺寸面板价格稳步上涨，驱动公司业绩增长。公司盈利能力稳步提升，前三季度整体毛利率16.91%（+1.92pct），净利率1.49%（+1.10pct）。三费方面，前三季度公司整体期间费用率（不含研发）8.10%（+0.79pct）。其中销售费用率为2.43%（+0.10pct），管理费用率为4.57%（+0.41pct），财务费用率为1.89%（+0.28pct）。研发投入方面，前三季度公司研发费用为28.01亿元，研发费用52.51亿元（+15.85%），研发费用率为5.16%（-0.13pct）。我们认为随着海外复工复产顺利进行，面板下游需求持续向好，新冠疫情对面板产业冲击已经提前结束。考虑到国内外需求的进一步恢复，以及韩国三星、LGD的产能退出，我们预计2020Q4电视面板价格将继续保持上涨态势。公司作为全球LCD龙头，有望持续优享面板上行周期盈利红利。 收购中电熊猫部分股权，公司全球面板龙头地位进一步稳固。中电熊猫南京8.5代产线设计产能6万片/月，同时可切割为手机、笔电显示器、TV面板；成都8.6代产线设计产能12万片/月，主要下游为TV面板。我们测算，收购完成后京东方LCD面板年产能将提升1260万平方米/年，按照90%切割效率和全部切TV算，全球TV-LCD总产能约为1.9-2亿平方米/年，届时TV面板份额将提升约6%，目前双方已签署《产权交易合同》。我们认为收购中电熊猫产线将进一步优化液晶面板行业竞争格局，公司在液晶面板行业的龙头地位进一步确立，将深度受益行业上行周期带来的业绩增长。 盈利预测与投资评级：我们认为随着面板行业产能整合，市场份额持续向头部集中，产业格局已定，公司有望受益于韩国厂商产能退出、行业周期性变弱带来的行业长期盈利红利实现业绩增长。基于审慎性考虑，暂不考虑收购对公司业绩及股本的影响，我们维持盈利预测不变，预计公司2020-2022年实现归母净利润分别为53.96/90.55 /126.89亿元，对应EPS分别为0.16/0.26/0.36元/股，对应当前PE估值分别为31/19/13倍，维持“买入”评级。 风险提示：下游需求不及预期风险；收购进展不及预期风险；韩系厂商产能退出不及预期风险。,2351.19,2021-05-06,A000725
1297,1297,202105金股.xlsx,2021/5/6,"智飞生物
SZ300122",SZ300122,0.8234,-0.0239,-0.1091,连续5个月推荐,8,医药生物,大市值,国海证券,三季度业绩略超预期，自有产品迎来快速放量起点。公司发布2020年三季报，前三季度公司实现营业收入110.49亿元，同比增长44.14%，归母净利润24.79亿元，同比增长40.59%；单三季度收入40.56亿元，同比增长54.37%，归母净利润9.74亿元，同比增长58.13%，业绩略超预期。 从批签发数据来看： 自有产品：前三季度批签发同比增长均在4倍以上。前三季度ACYW135流脑多糖疫苗批签发408.69万支，同比增长441.46%，单三季度环比增长155.8%；Hib疫苗批签发311.26万支，同比增长995.05%，单三季度环比增长87.47%；AC结合疫苗批签发201.79万支，同比增长781.81%，单三季度环比增长11.03%。 代理产品：前三季度四价HPV疫苗批签发436.48万支，同比增长23.29%；九价疫苗批签发458.74万支，同比增长144.47%； 公司一季度在疫情影响下业绩稍显平稳，二季度和三季度疫情控制之后快速恢复业绩显著提升，从三季度的批签发数据趋势来看，我们看好核心代理产品HPV全年保持50%以上同比增长，自有产品进入快速放量起点，全年净利润有望继续超预期。 中期新冠疫苗和结核类疫苗和检测试剂新产品有望再造一个智飞生物：在新冠疫苗方面，公司全资子公司智飞龙科马与中国科学院微生物研究所共同研发重组蛋白疫苗，采用重组DNA技术，以新冠病毒S蛋白的受体结合区为抗原，10月22日二期数据揭盲符合预期，达到临床终点，预计10月底进入临床3期试验；目前相关生产车间已经建成开始试运行，预计每天保证80万人份的产量，今年年底年产能将达3亿剂左右，参考科兴生物的新冠灭活疫苗定价，则初始定价有望至少达200元以上，按照利润率最低的一类苗核算则至少有10-20%净利润率，按照1亿剂来算，即可再造一个智飞生物。 公司结核类疫苗和诊断试剂产品即将形成诊断、预防、治疗的闭环产品群。我国是世界前三大结核病发病大国，我国政府向WHO承诺到2035年结核病发病率下降90%，降低发病率首先需要筛选出携带者，预计结核杆菌筛查将成为学生入学的必检项目，2019年全国小学、初中、高中和大学的入学人数为5768万人，按照渗透率30%，检验费用100元/次，预计EC诊断试剂销售峰值约为17亿元，净利润在5亿元左右。此外，公司首创的母牛分枝杆菌结核病疫苗（微卡）正在上市生产审评阶段，预计四季度将获批上市；考虑学生人群，我国结核病感染率20%，按照接种渗透率15%，微卡价格为2000元，微卡销售峰值约为35亿元，净利润在14亿元左右。其中，EC诊断试剂宜卡为今年二季度获批的自研新产品，目前正在铺货，已顺利中标海南、江西、上海、湖南、黑龙江、浙江等多个省份，推广落地进度符合预期，预计明年将通过政府采购开始贡献销售收入。 长期丰富管线布局，自有产品进入密集兑现期：公司注重自研产品布局，前三季度研发投入2.2亿元，同比增长111.42%，明后年重磅自有产品将逐步兑现： 1）人二倍体狂苗和四价流感裂解苗处于临床试验3期，预计2021年初报产； 2）四价流脑结合苗处于临床2期； 3）15价肺炎结合疫苗完成临床1期，预计2021年将开启3期临床试验； 4）带状疱疹重组苗、四价诺如病毒疫苗、组分百白破疫苗等重磅疫苗即将进入临床。未来5年随着公司自研产品上市公司自有管线布局优势逐步凸显，自有产品收入占比将占据收入主导地位。 盈利预测和投资评级：新冠疫情的带动下疫苗行业景气度持续提升，短期来看智飞生物作为国内疫苗行业领军企业我们看好其自有产品进入快速放量起点，中期来看即将上市的新冠疫苗和已经逐渐成型的结核病诊断、疫苗产品群有望再造一个智飞生物，长期来看未来几年公司丰富的创新疫苗管线将进入密集兑现期，因此在不考虑新冠疫苗的贡献下，我们预计公司2020-2022年EPS分别为2.13、2.84和3.58元，对应当前股价的PE为分别75.97、56.95和45.26，维持买入评级。 风险提示：在研疫苗研发失败风险；产品销售不及预期；母牛分枝杆菌疫苗上市不及预期。,3292.32,2021-05-06,A300122
1298,1298,202105金股.xlsx,2021/5/6,"川能动力
SZ000155",SZ000155,0.7595,-0.0188,0.0803,连续2个月推荐,1,公用事业,小市值,华西证券,1、截至4月30日，电池级碳酸锂价格为8.9万元/吨；电池级氢氧化锂已经追涨至8.1万元/吨，锂盐价格仍维持高位运行，整个2021年锂盐价格或将继续维持上涨趋势，一方面是中国和欧洲新能源汽车需求快速增长，另一方面则是原料端锂精矿的供给偏紧，锂精矿价格持续上涨，市场成交价已经突破700美元/吨。中国锂精矿主要来自澳洲进口，目前澳洲锂矿公司均采用包销和长协模式锁量不锁价。之前锂行业价格底部时，不少锂矿企业因为亏损倒闭，直接缩减锂矿供给量，在建及扩建产能速度不及下游锂盐需求增速，导致全年锂精矿供给偏紧。综合来看，今年锂盐行业会是上游锂矿表现远远好于下游加工厂。公司加速布局锂电产业，锂矿方面：公司现金收购四川能投锂业62.75%股权，其拥有四川李家沟锂辉石矿采矿权，预计2021年年底投产，年产锂精矿18万吨，原矿105万吨。锂盐方面：2021年4月25日，鼎盛锂业完成了股东变更相关登记备案手续，工商变更后，川能动力、四川省能源投资集团有限责任公司、四川能投资本控股有限公司分别持有鼎盛锂业25.5%、21.42%、4.08%股权。日后大股东会以股权转让的方式让川能动力获得鼎盛锂业控制权。 2、2020年公司新能源发电业务稳步增长，全年新增装机29万千瓦，累计总装机76.92万千瓦，实现发电量17.02亿千瓦，较去年同期增长12.82%，超额完成年度生产目标。2021年，公司全力推进风电建设，在建装机17.5万千瓦，确保21年年底前投产，公司在四川省还有约100万千瓦优质风电待建。,182.63,2021-05-06,A000155
1299,1299,202105金股.xlsx,2021/5/6,"百隆东方
SH601339",SH601339,0.9103,0.0284,0.0441,连续2个月推荐,1,纺织服装,小市值,华西证券,1、印度疫情爆发，印度棉花、纱线产能占全球22%左右，促进棉价上涨、纱线订单流入中国，棉价上涨背景下，纱线弹性最大； 2、中期看公司份额提升，份额提升带来议价能力提升和订单结构改善，即使在3月棉价回调阶段、公司价格并未跟跌，从Q1即开始看到业绩分化； 3、长期来看公司越南产能意义凸显，25年有望扩产至150万锭。上调21年净利至9.43亿，目标价7.43元。,89.85,2021-05-06,A601339
1300,1300,202105金股.xlsx,2021/5/6,"天奈科技
科688116",科688116,0.6275,-0.0208,0.005,近3个月首推,1,化工,小市值,华西证券,1、消费电池平稳增长+动力电池高增长，将驱动碳纳米管导电剂应用规模逐步扩大，行业迎来快速发展期。高镍正极+硅基负极应用规模扩大，叠加快充性能需求的提升，碳纳米管导电浆料需求有望增长，对于传统炭黑的不断替代带动渗透率提升。 2、公司研发基础深厚，产品性能优异，持续迭代有望推动盈利保持较高水平。覆盖ATL、CATL等锂电客户，市场份额领先，龙头地位稳固。产能规模行业领先并持续扩大，供应能力不断提升。,0.0,2021-05-06,A688116
1301,1301,202105金股.xlsx,2021/5/6,"风 语 筑
SH603466",SH603466,0.9391,-0.0108,-0.0084,近9个月首推,1,建筑装饰,小市值,华西证券,（1）业务逻辑：公司主营为大型场馆数字内容展示业务，主要面向政府机构及大B企业的规划展示和文化输出等宣传需求，随着5G+XR/超高清/裸眼3D和沉浸式空间体验产业的崛起，公司业务面向的下游端需求不断趋于多样化，在手订单持续创新高，且高毛利订单增速加快（根据2020年年报，公司实现新签订单30.69亿元，较上年同期增长48.43%，其中，文化及品牌数字化体验空间新签订单20.45亿元，占比66.63%，较上年同期增长109.05%，为公司的长远发展奠定了坚实的基础。）；今年受益于各地政府党建项目建设，且不少项目确认时点在上半年，预计上半年有望实现业绩高增速； （2）年报及一季报业绩：2020年，公司实现营收22.56亿元，同比增长11.15%；实现归母净利润 3.43亿元，同比增长30.63%。2021年Q1，公司实现营收6.03亿元，同比增长89.95%；实现归母净利润1.58亿元，同比增长239.77%。疫情之下，公司收入、利润均实现逆势增长，公司盈利能力显著提升，毛利率由 2019年的 28.73%上升至 2020年的34.88%，净利率由2019年的12.92%上升至2020年的15.18%。根据2020年年报，公司拟向全体股东以每10股派发现金红利人民币5元（含税），同时以资本公积转增股本，每10股转增4.5股。 （3）行业空间：受益于“文化新基建”及“十四五”规划各地政府加大对文旅产业的投入，公司所从事的数字文化空间展示业务在未来几年政府及企业端的需求还将加速释放。展望公司的未来，今年的党建主题文化建设、下半年的迪拜世博会（公司中标迪拜世博会中国馆项目）、国家的“文化新基建”、“一带一路”战略进一步驱动文化出海及展示文化自信等，都是支撑我们由近及远看好风语筑投资价值的原因。 （4）盈利预测：我们上调公司评级至“买入”。预计公司2021-2023年实现归母净利润4.82/5.99/7.35亿元，对应PE水平分别为16/13/10倍，股价严重被低估，建议投资者重点关注。,83.57,2021-05-06,A603466
1302,1302,202105金股.xlsx,2021/5/6,"金河生物
SZ002688",SZ002688,0.3144,-0.0241,-0.0225,连续3个月推荐,1,农林牧渔,小市值,华西证券,1、金霉素：公司是全球金霉素龙头，国内饲料禁抗政策推行之后，金霉素销售受渠道调整短期承压，去年四季度已明显好转，随着公司5.2万吨金霉素产能在明年上半年的投产 & 下游需求的持续向好，公司金霉素将进入量价齐升的利润释放加速期。 2、动保：公司布局动保多年，下游生猪产能逐步恢复带动动保需求向好，杭州佑本去年利润表现较好，同时，动保子公司金河佑本预计在今年年底投产，前期储备的口蹄疫和布病等大单品疫苗将在今明两年陆续上市。我们认为，公司动保板块有望支撑公司中长期业绩的持续高增长。,39.58,2021-05-06,A002688
1303,1303,202105金股.xlsx,2021/5/6,"稳健医疗
SZ300888",SZ300888,0.2849,-0.0571,-0.06,近3个月首推,1,纺织服装,小市值,华西证券,1、消费板块：20年加速推进零售新业态，有效推动日用消费品业务的稳步增长，2020年、2021Q1消费品业务销售额分别同比+17%、+40%，表现优异。未来公司将持续发力线下线上渠道，线下门店预计将加速扩张，且将逐渐放开加盟模式，消费品业务值得期待。 2、医疗板块：20年公司医用防护用品业务迎来爆发，盈利能力也受益于规模效应发挥提升明显。21年医用防护用品消费需求预计将有所回落，而公司在疫情期间拓宽销售渠道，有助于导入其他医用产品，一定程度上降低因防护用品消费需求下降带来的医用敷料业务销售额的回落。中长期看，疫情加速行业向产能充足、响应速度快的大型企业集中，龙头企业有望持续受益。 公司以“棉”为核心，医疗+消费双轮驱动，通过医疗背书+高品质产品+线上线下渠道发力，构建强大护城河，质地稀缺，上市后公司进行股权激励，绑定核心员工，高业绩目标也彰显发展信心，我们预计21-23年公司归母净利润22.47、27.08、31.83亿元，对应21年PE为26倍。,60.34,2021-05-06,A300888
1304,1304,202105金股.xlsx,2021/5/6,"长春高新
SZ000661",SZ000661,0.7895,-0.0253,-0.0635,连续2个月推荐,1,医药生物,大市值,华西证券,1、长激素恢复高增长，利润率依旧延续高位。 2021年Q1上市公司整体毛利率及净利率依旧延续高位，分别为90.06%和39.64%，相较于2020年Q4毛利率（87.58%）提升2.49pct、净利率（38.17%）提升1.47 pct；相较于2020年Q1毛利率（88.90%）提升1.17pct、净利率（34.49%）提升5.15pct。2021年核心子公司金赛药业实现收入18.43亿元，同比增长49.71%；实现净利润8.78亿元，同比增长70.02%。净利润率也在不断攀升，2021年一季度净利润为47.64%，而2020年全年、2020年上半年以及2019年金赛药业净利率分别为47.56%、44.54%以及40.98%。我们预计，在规模效应提升、长效占比的增加以及用药时长增长等多因素叠加下，金赛药业净利率水平得以保持不断提升。 2、生长激素长期成长空间大。 生长激素天花板高：我国有500万矮小症患者，其中60%适用于生长激素治疗，按照10%治疗渗透率、人均6万治疗费用测算，仅矮小症适应症峰值销售额不低于180亿，还有至少2倍成长空间。考虑到公司于2021年4月20日正式获批的生长激素2项新适应症（因软骨发育不全所引起的儿童身材矮小、接受营养支持的成人短肠综合征），以及后续更为丰富的成人适应症，公司长期成长天花板会更高。 多因素推动生长激素市场扩容：1）生长激素处方医生从儿科内分泌科为主，正在逐步向大儿科、儿保科、中医儿科、成人内分泌科等科室拓展，持续开发新医生。2）生长激素知晓率较低，通过公众教育有望持续提高知晓率和就诊率。3）产品升级换代，从粉针向水针向长效升级，人均治疗费用提升。 3、百克鼻喷流感疫苗放量，研发管线值得期待。 百克生物独家产品鼻喷流感疫苗在2020年批签发量为157万支，产能扩建完成后将达到1000万人份，增长潜力巨大。带状疱疹疫苗处于3期临床阶段，预计2023年上市，峰值净利润有望超过10亿元。狂犬疫苗有望年内恢复批签发， 9价HPV疫苗、老年痴呆疫苗、人腺病毒口服疫苗等品种研发持续推进。,1725.82,2021-05-06,A000661
1305,1305,202105金股.xlsx,2021/5/6,"文灿股份
SH603348",SH603348,0.3995,-0.0569,-0.0718,近5个月首推,1,汽车,小市值,华西证券,公司是车身轻量化先行者，深度绑定蔚来、特斯拉、奔驰、小鹏等，高单车配套价值带来高业绩弹性；且电池盒组件、电机壳等新产品也进入奔驰和大众MEB平台的供应体系，打开成长空间。考虑到公司经营拐点已至，收购百炼加速全球化，在手订单的逐步量产将驱动业绩高成长,26.42,2021-05-06,A603348
1306,1306,202105金股.xlsx,2021/5/6,"翔宇医疗
科688626",科688626,0.7833,-0.0143,-0.0886,近12个月首推,1,医药生物,小市值,华西证券,公司经过多年深耕已经从单一康复医疗设备产品供应商角色转向康复解决方案提供商，产品种类多达400余种，下游涉及疼痛康复、养老康复等多个产业领域。 政策助推行业前行，市场规模空间巨大。根据普华有策数据，我国的康复医疗器械市场规模从2014年的116亿元增长至2018年的282亿元，年均增长率为24.9%，增速高于医疗器械行业整体市场，2022年，预计我国康复医疗器械市场规模将达到580亿元。另外，根据统计局统计数据显示，在2019年3.4万家医院中，已设有康复医学科的综合医院占比不到30%，同时政策持续加码，规定二级及以上综合医院设立开设康复医学科，未来各级医院设立康复科的需求较大，设备需求量有望进一步提升。 竞争力不断增强。公司专利申请及核心技术不断突破，2020年提交专利申请302项，其中发明专利57项；获批授权专利161项，其中发明专利2项。同时，截至2020年，公司拥有97项第II类医疗器械注册产品及40项第I类医疗器械备案产品。强大研发投入不断转化成公司核心竞争力，为未来发展提供坚固护城河。,0.0,2021-05-06,A688626
1307,1307,202105金股.xlsx,2021/5/6,"通威股份
SH600438",SH600438,0.503,-0.0156,0.0219,近5个月首推,2,电气设备,大市值,海通证券,我们认为光伏行业受益“碳中和”，具有长期成长性；公司作为多晶硅、电池双料龙头，竞争力持续提升；多晶硅今年供给紧缺，价格持续上涨；电池片低谷已至，后续有望持续好转；公司发布可转债预案，助力公司持续扩张。,1568.07,2021-05-06,A600438
1308,1308,202105金股.xlsx,2021/5/6,"香港交易所
HK00388",HK00388,0.4714,-0.0141,-0.0204,连续2个月推荐,1,港股,小市值,海通证券,互联互通的先行者，全面受益于内地市场开放。近9年收入复合增速13%，ROE基本超20%，EBITDA margin近70%，持续稳定的高收益率保证了公司维持高派息率。互联互通不断深化，带动联交所交易量大增。,0.0,2021-05-06,AK00388
1309,1309,202105金股.xlsx,2021/5/6,"腾讯控股
HK00700",HK00700,0.3567,-0.0156,-0.0345,连续4个月推荐,3,港股,小市值,海通证券,以社交网络为连接，打造综合性互联网巨头。公司为全中国最大的自有流量平台，截至20Q3旗下微信及手机QQ月活用户分别为12.1亿和6.17亿人次，据Quest Mobile数据，2020年12月腾讯系App使用时长占比为36.2%，稳居行业第一。公司业务覆盖社交、游戏、娱乐、金融、云计算等诸多领域，近十年的营业收入和净利润复合增长率分别为40.7%和33.6%。2018年9月公司公布历史上第三次组织架构调整，将在消费互联网的基础上，助力产业与消费者形成更具开放性的新型连接生态，从消费互联网转向产业互联网。,0.0,2021-05-06,AK00700
1310,1310,202105金股.xlsx,2021/5/6,"科大讯飞
SZ002230",SZ002230,0.6737,-0.0256,-0.0441,连续7个月推荐,3,计算机,大市值,海通证券,公司是人工智能领域领导者，坚持“平台+赛道”的发展战略。公司2020年重点发力C8产品线。我们认为，疫情的影响逐步消除，公司各条业务线开始逐步恢复，即将进入订单的密集落地期。,1079.0,2021-05-06,A002230
1311,1311,202105金股.xlsx,2021/5/6,"锦江酒店
SH600754",SH600754,0.9011,-0.0159,-0.0493,连续5个月推荐,5,休闲服务,中市值,海通证券,酒店旅游业全面复苏，2021年业绩前景向好。文旅部数据中心预计2021年国内旅游人数达41亿人次，旅游经济将从全面复苏，我们认为，经济型和中端酒店市场发展空间巨大。锦江酒店充分发挥中国区整合效益，深入推进“一中心三平台”体系打造，管理不断优化。公司预计2021年实现营业收入135亿，比2020年度增长36.7%，其中境内收入109亿增35.5%；境外收入26亿，增长39.4%。,474.1,2021-05-06,A600754
1312,1312,202105金股.xlsx,2021/5/6,"美的集团
SZ000333",SZ000333,0.3798,-0.032,-0.0635,连续12个月推荐,1,家用电器,大市值,海通证券,公司C端家电主业稳健增长基本面持续向好，继续推进多元化加强B端业务布局。同时常态化+大额回购继续加强员工激励，继续保障利益一致性，彰显公司优异治理及发展信心。,5403.05,2021-05-06,A000333
1313,1313,202105金股.xlsx,2021/5/6,"东方财富
SZ300059",SZ300059,0.5562,-0.0355,-0.0636,连续17个月推荐,8,非银金融,大市值,海通证券,2020年前三季度，公司业绩高速增长。预计经纪业务市占率稳定提升，基金代销压力明显缓解。东财基金产品陆续上线，未来有望增厚公司业绩。预计证券业务、基金业务均在市场交投回暖基础上抢占先机；管理费率逐年持续改善。,2695.91,2021-05-06,A300059
1314,1314,202105金股.xlsx,2021/5/6,"泰格医药
SZ300347",SZ300347,0.586,-0.0456,-0.0714,连续2个月推荐,1,医药生物,大市值,海通证券,（1）泰格医药控股子公司DreamCIS推出购股权计划，实现利润端快速增长，彰显公司高效的管理体系；（2）加码股权激励，提高核心员工的积极性。子公司购股权计划旨在向DreamCIS及其子公司的合资格人士提供激励和奖励，授出购股权有利于深度绑定核心员工与公司的相关利益，达到吸引及留用杰出人才的目的。（3）20年净利率提升1.85pct，未来仍有较大提升空间。据DreamCIS 20年年报披露，20年净利率达到20.66%，与母公司相比仍有较大提升空间。预计随着成本管控、业务结构调整以及股权激励等措施的进一步落地，公司的盈利能力有望进一步提升，为泰格医药贡献更高的营业收入；（4）泰格医药所处的CRO行业景气度高，公司不断完善产业链布局与延伸，打造国际多中心临床平台，预计会继续维持高增长。,1134.28,2021-05-06,A300347
1315,1315,202105金股.xlsx,2021/5/6,"中国中免
SH601888",SH601888,0.5668,-0.026,-0.0769,连续13个月推荐,7,休闲服务,大市值,海通证券,（1）离岛免税业务高速增长：2020年收入同比增长8.20%至525.97亿元，归母净利润同比增长32.57%至61.40亿元；（2）机场租金减免提振利润：应付机场租金大幅降低使2020年销售费用同比下降 43.06%；（3）投资建设三亚国际免税城提高核心竞争力：拟投资36.9亿建设三亚国际免税城一期2号地，打造集免税商业与高端酒店为一体的旅游零售综合体，建成后，将有效弥补现有三亚国际免税城营业面积的不足，提升与国际知名品牌商的合作广度和深度，进一步提高公司免税业务的核心竞争力；同时可与三亚国际免税城、三亚海棠湾河心岛项目有机融合，增强公司在海南市场的业务协同效应。,5773.47,2021-05-06,A601888
1316,1316,202105金股.xlsx,2021/5/6,"阳光电源
SZ300274",SZ300274,0.6632,-0.0393,-0.0831,连续2个月推荐,2,电气设备,大市值,海通证券,我们认为光伏行业受益“碳中和”，具有长期成长性；逆变器行业受益光伏、储能共同发展，市场规模持续增加，公司逆变器市占率持续提升；另外我们认为公司逆变器、电站集成、储能等业务具有较强协同性，有助于公司持续发展。,1237.61,2021-05-06,A300274
1317,1317,202105金股.xlsx,2021/5/6,"三友化工
SH600409",SH600409,0.651,0.0602,0.1132,连续5个月推荐,3,化工,中市值,粤开证券,1）行业层面，2021年粘胶短纤供给端基本无新增产能释放，行业经历3年的产能出清，行业龙头集中度进一步提升，中长期看好粘胶行业景气上行；光伏玻璃及轻碱双向拉动，看好2021年下半年纯碱行情。2）公司是全国纯碱和化纤行业龙头，一季度公司实现营业收入56.35亿元，同比增长40.09%；实现归母净利润5.94亿元，同比增长378.94%。受益于经济修复带来的需求提升、部分主营产品价格持续提升，纯碱、粘胶短纤等行业景气度持续向上，预计未来公司盈利向好。,247.1,2021-05-06,A600409
1318,1318,202105金股.xlsx,2021/5/6,"永兴材料
SZ002756",SZ002756,0.9176,-0.0357,0.058,连续2个月推荐,3,钢铁,中市值,粤开证券,公司是一家专业从事高品质不锈钢和镍基铁镍基合金棒线材研发和生产的公司，已形成“新材料+新能源”双主业发展格局，不锈钢业务平稳发展，是国内不锈钢棒线材领域的龙头企业。锂电材料领域形成从上游原矿到中游选矿到下游生产碳酸锂的较为完整的产业链。碳酸锂行业景气，公司未来成长空间广阔。,260.2,2021-05-06,A002756
1319,1319,202105金股.xlsx,2021/5/6,"旗滨集团
SH601636",SH601636,0.9735,-0.0188,0.0527,连续12个月推荐,1,建筑材料,中市值,粤开证券,1）玻璃价格反弹，公司盈利回暖。玻璃价格从2020年5月份开始反弹，公司全年毛利率提高7.76pct，增厚利润；2）预计21年原片盈利将再超预期。目前普白玻璃的全国均价已接近120元/重箱，创历史新高，而厂库仍处于低位，随着下游需求进入旺季，价格有望不断创新高；3）碳中和趋势下，新建光伏产线，光伏玻璃业务有望成为公司利润增长点。,442.69,2021-05-06,A601636
1320,1320,202105金股.xlsx,2021/5/6,"绝味食品
SH603517",SH603517,0.4765,-0.0121,-0.0163,近3个月首推,2,食品饮料,中市值,粤开证券,1）公司21年一季报表现超预期。公司21年Q1实现营业收入15.1亿元，同比增长41.22%，21Q1实现归母净利润2.4亿元，同比增长274.69%。21Q1扣非归母净利润为2.3亿，同比增长231.03%，经营情况得到大幅改善。2）2021年初公司推出限制性股票激励计划，公司未来三年营收目标实现同比增长分别为25%、20%、20%。未来有望持续快速开店，提升单店营收和市占率水平。,523.06,2021-05-06,A603517
1321,1321,202105金股.xlsx,2021/5/6,"隆基股份
SH601012",SH601012,0.6991,-0.0327,-0.0269,连续11个月推荐,5,电气设备,大市值,粤开证券,1）公司为硅片组件龙头企业，硅片和组建出货行业第一，硅片环节拥有行业定价权。2）一季度公司业绩超预期。2021Q1公司营收158.5亿元，同比增84%；归母净利润25亿元，同比增长27%。3）2021年公司将持续推进一体化战略，产业地位进一步抬升。,3771.68,2021-05-06,A601012
1322,1322,202105金股.xlsx,2021/5/6,"赣锋锂业
SZ002460",SZ002460,0.6047,-0.0202,-0.028,近2个月首推,2,有色金属,大市值,粤开证券,1）量价齐升，公司业绩大幅增长。21年Q1受新能源汽车需求带动影响，国内碳酸锂和氢氧化锂需求旺盛，公司锂盐产品和锂电池产品放量，业绩高增。2）行业层面，当前锂原料稀缺性凸显，未来金属价格有望继续依靠成本驱动快速上行，公司业绩有望继续受益。3）股权激励计划激发经营活力与业绩释放动力。公司4月6日公告股权激励计划草案，激励对象为高管及技术人员，行权条件对应未来四年净利润19.26/24.92/28.94/33.36亿元，有望激发管理层经营活力，为未来业绩释放增加动力。,1206.27,2021-05-06,A002460
1323,1323,202105金股.xlsx,2021/5/6,"鸿路钢构
SZ002541",SZ002541,0.8755,-0.0628,-0.0551,近3个月首推,1,建筑装饰,中市值,粤开证券,1）公司是目前中国大型钢结构企业集团之一。一季度公司实现营业收入32.88亿元，同比增长139%；实现归母净利润1.82亿元，同增339%。展望未来，装配式建筑通过集中生产流程，可以更高效地处理建材生产过程中的碳排，是未来建筑建造方式的发展趋势。2）行业需求旺盛，建材构件在现场生产的过程中，容易导致烟尘、废弃物、废气在空气中直接暴露，而装配式建筑通过工厂集中作业，能够更加高效、低成本地减少污染和耗材，中长期看装配式钢构占比有望持续提升，钢结构有望迎来一片蓝海，带动公司订单量提升。,293.39,2021-05-06,A002541
